"region","byggnadstyp","strandtyp","typ av område","år","Antal byggnader inom 100 meter från strand"
"1284 Höganäs","övrig byggnad","inlandsvatten","inom formellt skyddad natur","2022",0
"1284 Höganäs","övrig byggnad","inlandsvatten","inom formellt skyddad natur","2023",0
"1284 Höganäs","övrig byggnad","inlandsvatten","totalt","2018",3
"1284 Höganäs","övrig byggnad","inlandsvatten","totalt","2019",3
"1284 Höganäs","övrig byggnad","inlandsvatten","totalt","2020",3
"1284 Höganäs","övrig byggnad","inlandsvatten","totalt","2021",5
"1284 Höganäs","övrig byggnad","inlandsvatten","totalt","2022",5
"1284 Höganäs","övrig byggnad","inlandsvatten","totalt","2023",5
"1284 Höganäs","övrig byggnad","totalt","inom tätort","2018",16
"1284 Höganäs","övrig byggnad","totalt","inom tätort","2019",16
"1284 Höganäs","övrig byggnad","totalt","inom tätort","2020",20
"1284 Höganäs","övrig byggnad","totalt","inom tätort","2021",22
"1284 Höganäs","övrig byggnad","totalt","inom tätort","2022",22
"1284 Höganäs","övrig byggnad","totalt","inom tätort","2023",23
"1284 Höganäs","övrig byggnad","totalt","inom formellt skyddad natur","2018",1
"1284 Höganäs","övrig byggnad","totalt","inom formellt skyddad natur","2019",1
"1284 Höganäs","övrig byggnad","totalt","inom formellt skyddad natur","2020",1
"1284 Höganäs","övrig byggnad","totalt","inom formellt skyddad natur","2021",1
"1284 Höganäs","övrig byggnad","totalt","inom formellt skyddad natur","2022",1
"1284 Höganäs","övrig byggnad","totalt","inom formellt skyddad natur","2023",1
"1284 Höganäs","övrig byggnad","totalt","totalt","2018",20
"1284 Höganäs","övrig byggnad","totalt","totalt","2019",20
"1284 Höganäs","övrig byggnad","totalt","totalt","2020",24
"1284 Höganäs","övrig byggnad","totalt","totalt","2021",27
"1284 Höganäs","övrig byggnad","totalt","totalt","2022",27
"1284 Höganäs","övrig byggnad","totalt","totalt","2023",28
"1284 Höganäs","totalt","hav","inom tätort","2018",2148
"1284 Höganäs","totalt","hav","inom tätort","2019",2172
"1284 Höganäs","totalt","hav","inom tätort","2020",2191
"1284 Höganäs","totalt","hav","inom tätort","2021",2208
"1284 Höganäs","totalt","hav","inom tätort","2022",2225
"1284 Höganäs","totalt","hav","inom tätort","2023",2236
"1284 Höganäs","totalt","hav","inom formellt skyddad natur","2018",50
"1284 Höganäs","totalt","hav","inom formellt skyddad natur","2019",50
"1284 Höganäs","totalt","hav","inom formellt skyddad natur","2020",49
"1284 Höganäs","totalt","hav","inom formellt skyddad natur","2021",49
"1284 Höganäs","totalt","hav","inom formellt skyddad natur","2022",49
"1284 Höganäs","totalt","hav","inom formellt skyddad natur","2023",51
"1284 Höganäs","totalt","hav","totalt","2018",2405
"1284 Höganäs","totalt","hav","totalt","2019",2437
"1284 Höganäs","totalt","hav","totalt","2020",2459
"1284 Höganäs","totalt","hav","totalt","2021",2477
"1284 Höganäs","totalt","hav","totalt","2022",2497
"1284 Höganäs","totalt","hav","totalt","2023",2513
"1284 Höganäs","totalt","inlandsvatten","inom tätort","2018",331
"1284 Höganäs","totalt","inlandsvatten","inom tätort","2019",336
"1284 Höganäs","totalt","inlandsvatten","inom tätort","2020",337
"1284 Höganäs","totalt","inlandsvatten","inom tätort","2021",341
"1284 Höganäs","totalt","inlandsvatten","inom tätort","2022",346
"1284 Höganäs","totalt","inlandsvatten","inom tätort","2023",368
"1284 Höganäs","totalt","inlandsvatten","inom formellt skyddad natur","2018",24
"1284 Höganäs","totalt","inlandsvatten","inom formellt skyddad natur","2019",24
"1284 Höganäs","totalt","inlandsvatten","inom formellt skyddad natur","2020",21
"1284 Höganäs","totalt","inlandsvatten","inom formellt skyddad natur","2021",21
"1284 Höganäs","totalt","inlandsvatten","inom formellt skyddad natur","2022",21
"1284 Höganäs","totalt","inlandsvatten","inom formellt skyddad natur","2023",21
"1284 Höganäs","totalt","inlandsvatten","totalt","2018",624
"1284 Höganäs","totalt","inlandsvatten","totalt","2019",634
"1284 Höganäs","totalt","inlandsvatten","totalt","2020",639
"1284 Höganäs","totalt","inlandsvatten","totalt","2021",653
"1284 Höganäs","totalt","inlandsvatten","totalt","2022",675
"1284 Höganäs","totalt","inlandsvatten","totalt","2023",699
"1284 Höganäs","totalt","totalt","inom tätort","2018",2479
"1284 Höganäs","totalt","totalt","inom tätort","2019",2508
"1284 Höganäs","totalt","totalt","inom tätort","2020",2528
"1284 Höganäs","totalt","totalt","inom tätort","2021",2549
"1284 Höganäs","totalt","totalt","inom tätort","2022",2571
"1284 Höganäs","totalt","totalt","inom tätort","2023",2604
"1284 Höganäs","totalt","totalt","inom formellt skyddad natur","2018",74
"1284 Höganäs","totalt","totalt","inom formellt skyddad natur","2019",74
"1284 Höganäs","totalt","totalt","inom formellt skyddad natur","2020",70
"1284 Höganäs","totalt","totalt","inom formellt skyddad natur","2021",70
"1284 Höganäs","totalt","totalt","inom formellt skyddad natur","2022",70
"1284 Höganäs","totalt","totalt","inom formellt skyddad natur","2023",72
"1284 Höganäs","totalt","totalt","totalt","2018",3029
"1284 Höganäs","totalt","totalt","totalt","2019",3071
"1284 Höganäs","totalt","totalt","totalt","2020",3098
"1284 Höganäs","totalt","totalt","totalt","2021",3130
"1284 Höganäs","totalt","totalt","totalt","2022",3172
"1284 Höganäs","totalt","totalt","totalt","2023",3212
"1285 Eslöv","bostad","hav","inom tätort","2018",0
"1285 Eslöv","bostad","hav","inom tätort","2019",0
"1285 Eslöv","bostad","hav","inom tätort","2020",0
"1285 Eslöv","bostad","hav","inom tätort","2021",0
"1285 Eslöv","bostad","hav","inom tätort","2022",0
"1285 Eslöv","bostad","hav","inom tätort","2023",0
"1285 Eslöv","bostad","hav","inom formellt skyddad natur","2018",0
"1285 Eslöv","bostad","hav","inom formellt skyddad natur","2019",0
"1285 Eslöv","bostad","hav","inom formellt skyddad natur","2020",0
"1285 Eslöv","bostad","hav","inom formellt skyddad natur","2021",0
"1285 Eslöv","bostad","hav","inom formellt skyddad natur","2022",0
"1285 Eslöv","bostad","hav","inom formellt skyddad natur","2023",0
"1285 Eslöv","bostad","hav","totalt","2018",0
"1285 Eslöv","bostad","hav","totalt","2019",0
"1285 Eslöv","bostad","hav","totalt","2020",0
"1285 Eslöv","bostad","hav","totalt","2021",0
"1285 Eslöv","bostad","hav","totalt","2022",0
"1285 Eslöv","bostad","hav","totalt","2023",0
"1285 Eslöv","bostad","inlandsvatten","inom tätort","2018",266
"1285 Eslöv","bostad","inlandsvatten","inom tätort","2019",267
"1285 Eslöv","bostad","inlandsvatten","inom tätort","2020",275
"1285 Eslöv","bostad","inlandsvatten","inom tätort","2021",275
"1285 Eslöv","bostad","inlandsvatten","inom tätort","2022",273
"1285 Eslöv","bostad","inlandsvatten","inom tätort","2023",288
"1285 Eslöv","bostad","inlandsvatten","inom formellt skyddad natur","2018",0
"1285 Eslöv","bostad","inlandsvatten","inom formellt skyddad natur","2019",0
"1285 Eslöv","bostad","inlandsvatten","inom formellt skyddad natur","2020",0
"1285 Eslöv","bostad","inlandsvatten","inom formellt skyddad natur","2021",0
"1285 Eslöv","bostad","inlandsvatten","inom formellt skyddad natur","2022",0
"1285 Eslöv","bostad","inlandsvatten","inom formellt skyddad natur","2023",0
"1285 Eslöv","bostad","inlandsvatten","totalt","2018",549
"1285 Eslöv","bostad","inlandsvatten","totalt","2019",552
"1285 Eslöv","bostad","inlandsvatten","totalt","2020",564
"1285 Eslöv","bostad","inlandsvatten","totalt","2021",565
"1285 Eslöv","bostad","inlandsvatten","totalt","2022",568
"1285 Eslöv","bostad","inlandsvatten","totalt","2023",576
"1285 Eslöv","bostad","totalt","inom tätort","2018",266
"1285 Eslöv","bostad","totalt","inom tätort","2019",267
"1285 Eslöv","bostad","totalt","inom tätort","2020",275
"1285 Eslöv","bostad","totalt","inom tätort","2021",275
"1285 Eslöv","bostad","totalt","inom tätort","2022",273
"1285 Eslöv","bostad","totalt","inom tätort","2023",288
"1285 Eslöv","bostad","totalt","inom formellt skyddad natur","2018",0
"1285 Eslöv","bostad","totalt","inom formellt skyddad natur","2019",0
"1285 Eslöv","bostad","totalt","inom formellt skyddad natur","2020",0
"1285 Eslöv","bostad","totalt","inom formellt skyddad natur","2021",0
"1285 Eslöv","bostad","totalt","inom formellt skyddad natur","2022",0
"1285 Eslöv","bostad","totalt","inom formellt skyddad natur","2023",0
"1285 Eslöv","bostad","totalt","totalt","2018",549
"1285 Eslöv","bostad","totalt","totalt","2019",552
"1285 Eslöv","bostad","totalt","totalt","2020",564
"1285 Eslöv","bostad","totalt","totalt","2021",565
"1285 Eslöv","bostad","totalt","totalt","2022",568
"1285 Eslöv","bostad","totalt","totalt","2023",576
"1285 Eslöv","industri","hav","inom tätort","2018",0
"1285 Eslöv","industri","hav","inom tätort","2019",0
"1285 Eslöv","industri","hav","inom tätort","2020",0
"1285 Eslöv","industri","hav","inom tätort","2021",0
"1285 Eslöv","industri","hav","inom tätort","2022",0
"1285 Eslöv","industri","hav","inom tätort","2023",0
"1285 Eslöv","industri","hav","inom formellt skyddad natur","2018",0
"1285 Eslöv","industri","hav","inom formellt skyddad natur","2019",0
"1285 Eslöv","industri","hav","inom formellt skyddad natur","2020",0
"1285 Eslöv","industri","hav","inom formellt skyddad natur","2021",0
"1285 Eslöv","industri","hav","inom formellt skyddad natur","2022",0
"1285 Eslöv","industri","hav","inom formellt skyddad natur","2023",0
"1285 Eslöv","industri","hav","totalt","2018",0
"1285 Eslöv","industri","hav","totalt","2019",0
"1285 Eslöv","industri","hav","totalt","2020",0
"1285 Eslöv","industri","hav","totalt","2021",0
"1285 Eslöv","industri","hav","totalt","2022",0
"1285 Eslöv","industri","hav","totalt","2023",0
"1285 Eslöv","industri","inlandsvatten","inom tätort","2018",23
"1285 Eslöv","industri","inlandsvatten","inom tätort","2019",24
"1285 Eslöv","industri","inlandsvatten","inom tätort","2020",20
"1285 Eslöv","industri","inlandsvatten","inom tätort","2021",20
"1285 Eslöv","industri","inlandsvatten","inom tätort","2022",20
"1285 Eslöv","industri","inlandsvatten","inom tätort","2023",24
"1285 Eslöv","industri","inlandsvatten","inom formellt skyddad natur","2018",0
"1285 Eslöv","industri","inlandsvatten","inom formellt skyddad natur","2019",0
"1285 Eslöv","industri","inlandsvatten","inom formellt skyddad natur","2020",0
"1285 Eslöv","industri","inlandsvatten","inom formellt skyddad natur","2021",0
"1285 Eslöv","industri","inlandsvatten","inom formellt skyddad natur","2022",0
"1285 Eslöv","industri","inlandsvatten","inom formellt skyddad natur","2023",0
"1285 Eslöv","industri","inlandsvatten","totalt","2018",26
"1285 Eslöv","industri","inlandsvatten","totalt","2019",28
"1285 Eslöv","industri","inlandsvatten","totalt","2020",30
"1285 Eslöv","industri","inlandsvatten","totalt","2021",31
"1285 Eslöv","industri","inlandsvatten","totalt","2022",31
"1285 Eslöv","industri","inlandsvatten","totalt","2023",33
"1285 Eslöv","industri","totalt","inom tätort","2018",23
"1285 Eslöv","industri","totalt","inom tätort","2019",24
"1285 Eslöv","industri","totalt","inom tätort","2020",20
"1285 Eslöv","industri","totalt","inom tätort","2021",20
"1285 Eslöv","industri","totalt","inom tätort","2022",20
"1285 Eslöv","industri","totalt","inom tätort","2023",24
"1285 Eslöv","industri","totalt","inom formellt skyddad natur","2018",0
"1285 Eslöv","industri","totalt","inom formellt skyddad natur","2019",0
"1285 Eslöv","industri","totalt","inom formellt skyddad natur","2020",0
"1285 Eslöv","industri","totalt","inom formellt skyddad natur","2021",0
"1285 Eslöv","industri","totalt","inom formellt skyddad natur","2022",0
"1285 Eslöv","industri","totalt","inom formellt skyddad natur","2023",0
"1285 Eslöv","industri","totalt","totalt","2018",26
"1285 Eslöv","industri","totalt","totalt","2019",28
"1285 Eslöv","industri","totalt","totalt","2020",30
"1285 Eslöv","industri","totalt","totalt","2021",31
"1285 Eslöv","industri","totalt","totalt","2022",31
"1285 Eslöv","industri","totalt","totalt","2023",33
"1285 Eslöv","samhällsfunktion","hav","inom tätort","2018",0
"1285 Eslöv","samhällsfunktion","hav","inom tätort","2019",0
"1285 Eslöv","samhällsfunktion","hav","inom tätort","2020",0
"1285 Eslöv","samhällsfunktion","hav","inom tätort","2021",0
"1285 Eslöv","samhällsfunktion","hav","inom tätort","2022",0
"1285 Eslöv","samhällsfunktion","hav","inom tätort","2023",0
"1285 Eslöv","samhällsfunktion","hav","inom formellt skyddad natur","2018",0
"1285 Eslöv","samhällsfunktion","hav","inom formellt skyddad natur","2019",0
"1285 Eslöv","samhällsfunktion","hav","inom formellt skyddad natur","2020",0
"1285 Eslöv","samhällsfunktion","hav","inom formellt skyddad natur","2021",0
"1285 Eslöv","samhällsfunktion","hav","inom formellt skyddad natur","2022",0
"1285 Eslöv","samhällsfunktion","hav","inom formellt skyddad natur","2023",0
"1285 Eslöv","samhällsfunktion","hav","totalt","2018",0
"1285 Eslöv","samhällsfunktion","hav","totalt","2019",0
"1285 Eslöv","samhällsfunktion","hav","totalt","2020",0
"1285 Eslöv","samhällsfunktion","hav","totalt","2021",0
"1285 Eslöv","samhällsfunktion","hav","totalt","2022",0
"1285 Eslöv","samhällsfunktion","hav","totalt","2023",0
"1285 Eslöv","samhällsfunktion","inlandsvatten","inom tätort","2018",16
"1285 Eslöv","samhällsfunktion","inlandsvatten","inom tätort","2019",16
"1285 Eslöv","samhällsfunktion","inlandsvatten","inom tätort","2020",21
"1285 Eslöv","samhällsfunktion","inlandsvatten","inom tätort","2021",21
"1285 Eslöv","samhällsfunktion","inlandsvatten","inom tätort","2022",25
"1285 Eslöv","samhällsfunktion","inlandsvatten","inom tätort","2023",25
"1285 Eslöv","samhällsfunktion","inlandsvatten","inom formellt skyddad natur","2018",0
"1285 Eslöv","samhällsfunktion","inlandsvatten","inom formellt skyddad natur","2019",0
"1285 Eslöv","samhällsfunktion","inlandsvatten","inom formellt skyddad natur","2020",0
"1285 Eslöv","samhällsfunktion","inlandsvatten","inom formellt skyddad natur","2021",0
"1285 Eslöv","samhällsfunktion","inlandsvatten","inom formellt skyddad natur","2022",0
"1285 Eslöv","samhällsfunktion","inlandsvatten","inom formellt skyddad natur","2023",0
"1285 Eslöv","samhällsfunktion","inlandsvatten","totalt","2018",51
"1285 Eslöv","samhällsfunktion","inlandsvatten","totalt","2019",51
"1285 Eslöv","samhällsfunktion","inlandsvatten","totalt","2020",52
"1285 Eslöv","samhällsfunktion","inlandsvatten","totalt","2021",52
"1285 Eslöv","samhällsfunktion","inlandsvatten","totalt","2022",56
"1285 Eslöv","samhällsfunktion","inlandsvatten","totalt","2023",56
"1285 Eslöv","samhällsfunktion","totalt","inom tätort","2018",16
"1285 Eslöv","samhällsfunktion","totalt","inom tätort","2019",16
"1285 Eslöv","samhällsfunktion","totalt","inom tätort","2020",21
"1285 Eslöv","samhällsfunktion","totalt","inom tätort","2021",21
"1285 Eslöv","samhällsfunktion","totalt","inom tätort","2022",25
"1285 Eslöv","samhällsfunktion","totalt","inom tätort","2023",25
"1285 Eslöv","samhällsfunktion","totalt","inom formellt skyddad natur","2018",0
"1285 Eslöv","samhällsfunktion","totalt","inom formellt skyddad natur","2019",0
"1285 Eslöv","samhällsfunktion","totalt","inom formellt skyddad natur","2020",0
"1285 Eslöv","samhällsfunktion","totalt","inom formellt skyddad natur","2021",0
"1285 Eslöv","samhällsfunktion","totalt","inom formellt skyddad natur","2022",0
"1285 Eslöv","samhällsfunktion","totalt","inom formellt skyddad natur","2023",0
"1285 Eslöv","samhällsfunktion","totalt","totalt","2018",51
"1285 Eslöv","samhällsfunktion","totalt","totalt","2019",51
"1285 Eslöv","samhällsfunktion","totalt","totalt","2020",52
"1285 Eslöv","samhällsfunktion","totalt","totalt","2021",52
